fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,190.76798500034613,1982,0.93952207223641,0.9534171768866785,0.9395042603498442
2,156.6791994491903,1652,0.9417372694528676,0.952147768946278,0.9204602451388181
3,183.01918230956127,1962,0.9127611128796678,0.9349917663393288,0.9107214607349963
4,176.3107932605669,1880,0.9296392268366884,0.9501713303198153,0.9243625234387043
5,153.31047942316036,1679,0.9386475323101608,0.9521650715726309,0.9235281158608248
