fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,2011.410841703415,358,0.9547967080211276,0.9546369214093493,0.9552078529771262
2,3030.8635885715485,566,0.9561317276972229,0.95601210825874,0.956967903328104
3,1680.2132794857025,290,0.9544058006636352,0.9536641196609967,0.9549034724641587
4,1210.9050333499908,193,0.9530366363412835,0.952018848551414,0.9526934216856084
5,1929.0468497276306,341,0.9481190066388001,0.9478688889940251,0.9524004194681689
