fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,298.86841636833395,2000,0.6987137081955164,0.7379377973739871,0.7337121611977577
2,249.67330953769334,1636,0.6936094858996446,0.7363169248455941,0.7220492251734763
3,287.06100383826185,1841,0.7035817566829274,0.7386705025662901,0.7314979946143547
4,292.4086152200039,1923,0.7062739140325374,0.7447978208710244,0.7366714350298567
5,293.66636398356223,1962,0.6940941235514148,0.7361963459243781,0.7303989366049268
