fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,4198.1851217746735,230,0.9122974869243526,0.9128333523605137,0.9143767631454299
2,4977.062325716019,283,0.9176181667410857,0.9180840406210168,0.9149127492851723
3,3632.083307981491,192,0.9132459413772207,0.9140052115938989,0.9145051809588188
4,5071.690723657608,289,0.9133333333333333,0.9137366183277601,0.9126551026333299
5,4687.937911748886,264,0.911578947368421,0.9118999559264708,0.9134138879372604
