fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,3333.358920097351,99,0.9260283060592658,0.9259841402494966,0.9279247968919339
2,6146.309400320053,227,0.9272365365476058,0.9271691121587835,0.9240818949689622
3,4388.517446756363,147,0.9334218093342181,0.9334522454698466,0.9260210346492639
4,4674.983011960983,161,0.9242340449065369,0.9242764951506699,0.9211071112588454
5,5203.636108875275,184,0.8993474173210928,0.8993386529750993,0.9015322755163807
