fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,57.13784243300132,561,0.8046031746031747,0.8260846961968297,0.8103888699377667
2,191.2801453405247,1840,0.8255810730271967,0.8420342221564544,0.8241579465930032
3,189.03371226516734,1811,0.7930534218054788,0.810414576723808,0.7806389126617939
4,169.07208733378238,1674,0.8010306184025285,0.8291581303832496,0.8197459511164548
5,60.45202021784857,592,0.7896743926095863,0.8228970840585129,0.7944738453267335
