fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,559.886685760611,1333,0.9088124262681871,0.909024337761159,0.9116981738850649
2,817.3293474933022,1983,0.8807752862238516,0.8925078592633489,0.8924806591279207
3,454.31611222578346,1135,0.9278978651260223,0.9241990356281323,0.9310159785619938
4,653.6280202298691,1561,0.9154805813902327,0.9103961925082666,0.9159894353621909
5,530.1313850471311,1279,0.8975028064069533,0.9025560231106665,0.8935465015553091
