fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,865.8196079730988,223,0.9914988361501872,0.9915020690774521,0.9915039294874048
2,1008.148265838623,269,0.993016901123368,0.9930155124562322,0.992146438810094
3,875.7853784561157,226,0.9943325574334582,0.9943301792759242,0.9922265892783678
4,1404.274183511734,395,0.9937253314441858,0.9937241274991692,0.991663153870082
5,869.0710327625275,224,0.9918016194331983,0.9918043408033826,0.9919008978131638
