fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,672.7734107971191,292,0.964816650148662,0.9649015119042623,0.9590747662118743
2,601.9432055950165,255,0.9717402082300446,0.9717715668437137,0.9634421011835466
3,542.947046995163,225,0.9385225582548339,0.9384720636944897,0.9387588343847483
4,590.8030230998993,249,0.9692307692307692,0.9692217248517367,0.9642101604778139
5,357.59531569480896,130,0.9612518628912071,0.9612718391604606,0.9555996685385821
