fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,10913.40605020523,202,0.9630266552020637,0.9628763248296544,0.9621629438563121
2,8472.804013252258,145,0.960432538707299,0.9603084191785209,0.9603766986807473
3,8963.171623706818,156,0.9594445127196756,0.959073678464962,0.9605664122881756
4,12846.530651569366,247,0.9685271699041063,0.9683906019186971,0.9665856498070522
5,10382.349483728409,187,0.9620113105483157,0.9619582719035686,0.9654816403784813
