fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,1587.4546527862549,98,0.9509888220120378,0.9506614090519206,0.9534336456620846
2,3543.774528980255,283,0.9609240599655935,0.9606992774271897,0.9629742751057987
3,3774.3666665554047,305,0.9626397935357012,0.962222685391122,0.9614360449281545
4,4034.7182347774506,329,0.9661912957954266,0.9660706056468699,0.96371455446105
5,2835.749169588089,216,0.9538972215392181,0.9535347957627086,0.9578194786306596
