fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,903.2909092903137,203,0.9594533029612756,0.9594999820191963,0.9554612154237535
2,1721.5466055870056,434,0.9813126709206929,0.9813054066023479,0.9710945425684563
3,674.6015515327454,138,0.9612226277372263,0.9612288719094848,0.9525514989904863
4,831.3222970962524,182,0.9379562043795621,0.9378801361425012,0.9339720463929301
5,1020.2992103099823,237,0.9643835616438357,0.9643163340778738,0.9575375159718348
