fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,1994.0095193386078,134,0.9781962338949455,0.9782503186908285,0.9730164325821481
2,1857.9573588371277,122,0.9796727813584531,0.9797242721002899,0.9769743448436399
3,2758.767595052719,206,0.9762022806147744,0.9762453567557487,0.9741666097474391
4,2386.225587129593,170,0.9801488833746899,0.9801411652414461,0.9762068630668362
5,1778.7477469444275,114,0.9836065573770492,0.9836291077698469,0.9757533392628667
