fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,2490.9863066713942,1983,0.8016077517997637,0.8107968082624312,0.8128902507897977
2,2323.1580856650344,1830,0.7867362741397154,0.7999211763539705,0.7918618681972778
3,2434.403839756678,1999,0.7980437989771253,0.8039847991982347,0.8044015202510736
4,2169.2297170499305,1715,0.8126659320399332,0.8225543389734572,0.8244830820879475
5,2283.673643077951,1908,0.7972050444133246,0.80985891002326,0.8032575399172102
