fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,403.3074643796753,1006,0.9567308719941705,0.9574395134500608,0.9568608211666315
2,759.0872688186083,1858,0.953195732500663,0.9608610901512151,0.9603046774733333
3,510.46757787877056,1216,0.92747344274042,0.9395827254747557,0.9420500310736715
4,734.9946932765813,1794,0.9265997421681065,0.944876268091774,0.936585119156324
5,569.4915014703175,1399,0.9707974763464089,0.9731583768940456,0.9563463352719265
