fold,time,best_epoch,best_accuracy,best_validation_f1,best_test_f1
1,568.0195593780076,1219,0.8528249137397151,0.8703884140626842,0.8655557050577228
2,685.6902762954088,1483,0.8553181265325305,0.8684147029905168,0.8520962397734887
3,759.7161880046277,1638,0.8436616694454787,0.8623781211266602,0.8525323380064076
4,683.2294815600428,1473,0.8606233147571416,0.8751947617454388,0.8652714085168216
5,560.1540763958905,1228,0.8622589465246217,0.8820263394522396,0.8811704488124105
