fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,25984.234896183014,266,0.9115320831738742,0.9116616556772367,0.912765032811523
2,21916.45198059082,217,0.9166613510237929,0.916862583167466,0.9126587056044879
3,23717.595110177994,239,0.9137562593691194,0.9139251221582259,0.9112756766247289
4,15042.300342082977,131,0.9115470494417863,0.9119283828779384,0.91193346339682
5,19661.810387134552,188,0.9088357256778309,0.9090505866181949,0.9101258668167888
