fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,396.91821122169495,199,0.9293253786140432,0.9275423376585883,0.9239308169120132
2,552.0382030010223,297,0.9292929292929293,0.9283368713843011,0.9299539249253158
3,579.7398359775543,315,0.9290144727773949,0.927260856413668,0.9228626374661599
4,746.4905965328217,421,0.9310344827586207,0.93019502519481,0.9296479830445032
5,390.069340467453,194,0.922033118675253,0.9218669761547807,0.9223435665183374
