fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,13159.828700304031,514,0.9582751626583779,0.9582662804392197,0.9561639799324853
2,13401.68106341362,525,0.9542939936775553,0.9542121638884254,0.9551180323873143
3,10632.786479711533,404,0.9569020021074816,0.956864018102155,0.9558634667436203
4,12448.177487373352,483,0.9554782791959746,0.9554403858243593,0.9537473979509185
5,14016.312010526657,551,0.9574002845250014,0.9573718422480677,0.957161985205112
