fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,18621.20184826851,215,0.9210358464089807,0.9211889073784656,0.9194019723472984
2,15247.81126832962,169,0.9195955858901576,0.919841614039097,0.9171034925843063
3,10972.97065448761,109,0.9198800752719039,0.9202825479305589,0.919708017593286
4,16563.960180282593,192,0.9202870813397129,0.9204451247965985,0.9204558606824567
5,10486.275779485703,102,0.9171929824561403,0.9174292237633552,0.9176186450502782
