fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,13923.051062345505,117,0.9652556436530306,0.9652431200255398,0.9619543250280164
2,15374.410752534866,135,0.961854583772392,0.961873481523037,0.9616503700703254
3,14966.728365898132,130,0.9653055848261328,0.9652910498119139,0.963764170027396
4,10523.163002252579,76,0.9633025106035459,0.9632558277334194,0.9630190141653965
5,11790.961470365524,91,0.9635386479793456,0.9635226977224786,0.9635870669688528
