fold, time, best_epoch, best_accuracy, best_validation_f1, best_test_f1
1,477.8817775249481,99,0.9530751708428246,0.9529124192369541,0.9473174760597632
2,674.4284620285034,160,0.9562443026435734,0.9562823210117535,0.955054955778155
3,903.0516638755798,231,0.9698905109489051,0.9699438252102721,0.963460128442897
4,468.8995065689087,95,0.9534671532846716,0.9532818869383095,0.9550289659570835
5,997.6564061641693,262,0.9561643835616438,0.9560330555646884,0.9565097737078937
